Dish,Count,Avg_Rating
sorbetto,91,4.9010989010989
zaatar,86,4.593023255813954
okonomiyaki,73,4.9315068493150696
poppyseed,72,4.430555555555554
mocktail,63,4.777777777777778
daifuku,62,4.612903225806452
kouign,54,4.833333333333332
jerusalem,47,4.659574468085106
manchurian,43,4.279069767441859
soya,40,4.575
oshizushi,9,5.0
hojicha,8,4.125
